id,translated_france,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
556,"Les chèvres domestiques étaient généralement gardées dans des troupeaux errant sur les collines ou dans d'autres pâturages, souvent gardées par des bergers qui étaient souvent des enfants ou des adolescents, comme le berger le plus connu.","Les chèvres domestiques étaient généralement gardées dans les troupeaux qui erraient sur les collines ou d'autres espaces de pâturage, souvent soignées par des chevriers qui étaient la plupart du temps des enfants ou des adolescents, semblables au terme plus connu de bergers. Ces méthodes pastorales ont toujours cours aujourd'hui.","Les chèvres domestiques étaient généralement gardées en troupeaux qui vagabondaient sur les collines ou d'autres zones de pâturage, souvent surveillées par des chèvres, qui étaient souvent des enfants ou des adolescents, similaires au plus connu berger. Ces méthodes de pâturage sont encore utilisées aujourd'hui.",0.892336368560791,0.8336267471313477,0.8619830012321472,0.8808926343917847,0.832118809223175,0.8558112978935242
557,Les wagons ont été construits en Angleterre dès le XVIe siècle.,Les « wagonways » étaient construits en Angleterre dès le XVIème siècle.,Les wagonnets ont été construits en Angleterre dès le 16ème siècle.,0.9420831203460693,0.9239325523376465,0.9329196214675903,0.9740973711013794,0.9657924771308899,0.9699271321296692
558,"Bien que les wagons ne consistaient que de planches en bois parallèles, ils permettaient aux chevaux de les tirer pour atteindre des vitesses plus élevées et tirer des charges plus importantes que sur les routes légèrement plus accidentées de l'époque.","Bien que les voies pour wagons fussent simplement constituées de planches de bois parallèles, elles permettaient aux chevaux qui les tiraient d'atteindre de plus grandes vitesses et de tirer des charges plus importantes que sur les routes légèrement plus accidentées de la journée.","Bien que les voies ferrées ne soient composées que de planches de bois parallèles, elles permettaient aux chevaux qui les tiraient d'atteindre des vitesses plus élevées et de tirer des charges plus lourdes que sur les routes un peu plus rugueuses de l'époque.",0.907914400100708,0.8930094242095947,0.9004002213478088,0.9229394793510437,0.8982189893722534,0.9104114770889282
559,Les crochets ont été introduits assez tôt pour maintenir les voies ferrées en place.,"Les croisillons ont été introduits assez tôt pour maintenir les pistes en place. Cependant, on s'est peu à peu rendu compte que les pistes seraient plus efficaces si elles étaient munies d'une bande de fer sur le dessus.","Les traverses ont été introduites assez tôt pour maintenir les rails en place. Cependant, il a progressivement été réalisé que les rails seraient plus efficaces s'ils avaient une bande de fer sur le dessus.",0.887292206287384,0.7547025680541992,0.8156442046165466,0.8658349514007568,0.777754008769989,0.8194342851638794
560,"C'est devenu une pratique courante, mais le fer a provoqué une usure accrue des roues en bois des wagons.","Cela est devenu une pratique courante, mais le fer a causé plus d'usure sur les roues en bois des wagons.","Cela est devenu une pratique courante, mais le fer a causé plus d'usure sur les roues en bois des wagons.",0.9009482860565186,0.914278507232666,0.9075644612312317,0.900948166847229,0.9142783880233765,0.9075642824172974
561,"Finalement, les roues en bois ont été remplacées par des roues en fer.","Finalement, les roues en bois ont été remplacées par des roues en fer. En 1767, les premiers rails en fer ont fait leur apparition.","Finalement, les roues en bois ont été remplacées par des roues en fer. En 1767, les premières voies entièrement en fer ont été introduites.",0.9528425931930542,0.8779241442680359,0.9138504862785339,0.950668454170227,0.8842129707336426,0.9162372946739197
562,"Le premier transport connu était la marche, les humains ont commencé à marcher debout il y a deux millions d'années avec l'émergence de l'Homo Erectus (qui signifie homme debout).",Le tout premier moyen de locomotion était la marche : les humains se mirent à marcher debout il y a deux millions d'années avec l'arrivée de l'Homo Erectus (« homme droit »).,Le premier mode de transport connu était la marche ; les humains ont commencé à marcher sur deux pieds il y a deux millions d'années avec l'émergence de l'Homo Erectus (signifiant homme debout).,0.917224109172821,0.9065202474594116,0.9118407964706421,0.9666613936424255,0.9567784070968628,0.9616945385932922
563,"Leurs prédécesseurs, l'Australopithecus, ne marchaient pas en position verticale comme d'habitude.","Leurs prédécesseurs, les australopithèques, ne marchaient pas debout comme d’habitude.","Leurs prédécesseurs, les Australopithèques, ne marchaient pas habituellement de manière droite.",0.9107210636138916,0.9149202108383179,0.9128158092498779,0.8722699880599976,0.8982976078987122,0.8850924968719482
564,"Des spécialisations bipédale se trouvent dans les fossiles d'Australopithecus de 4,2 à 3,9 millions d'années, bien que le Sahelanthropus ait peut-être marché sur deux pattes il y a sept millions d'années.","On trouve des spécialisations bipèdes dans les fossiles d’Australopithecus d’il y a 4,2 à 3,9 millions d’années, bien que le Sahelanthropus ait pu marcher sur deux jambes il y a déjà sept millions d’années.","Les spécialités bipèdes se trouvent dans les fossiles d'Australopithecus datant de 4,2 à 3,9 millions d'années, bien que le Sahelanthropus ait pu marcher sur deux jambes dès sept millions d'années.",0.9145610332489014,0.905476450920105,0.9099960923194885,0.9286579489707947,0.9425966143608093,0.9355753660202026
565,"Nous pouvons commencer à vivre plus respectueusement de l'environnement, nous pouvons nous joindre au mouvement écologiste, et nous pouvons même être des militants afin de réduire les souffrances futures dans une certaine mesure.","Nous pouvons commencer par vivre en meilleure harmonie avec l'environnement, nous pouvons rejoindre le mouvement environnemental, et nous pouvons même militer dans le but d'atténuer les souffrances à venir.","Nous pouvons commencer à vivre de manière plus respectueuse de l'environnement, nous pouvons rejoindre le mouvement environnemental et nous pouvons même être des activistes afin de réduire, dans une certaine mesure, la souffrance future.",0.8717912435531616,0.8829383850097656,0.877329409122467,0.9264124035835266,0.9274003505706787,0.9269061088562012
566,"Il s'agit d'un traitement symptomatique, mais si nous ne voulons pas seulement une solution temporaire, nous devons trouver la racine des problèmes et les désactiver.","Dans de nombreux cas, il s’agit d’un traitement symptomatique. Cependant, si nous ne voulons pas seulement une solution temporaire, nous devons trouver la racine des problèmes et les désactiver.","C'est juste comme un traitement symptomatique dans de nombreux cas. Cependant, si nous ne voulons pas seulement une solution temporaire, alors nous devrions trouver la racine des problèmes et nous devrions les désactiver.",0.9521156549453735,0.9159845113754272,0.933700680732727,0.9172360301017761,0.8846827745437622,0.9006654024124146
567,"Il est évident que le monde a beaucoup changé à cause des progrès scientifiques et technologiques de l'humanité, et que les problèmes sont devenus plus graves à cause de la surpopulation et du mode de vie extravagant de l'humanité.","Il est clair que le monde a beaucoup changé grâce aux progrès scientifiques et technologiques réalisés par les êtres humains, et que les problèmes sont devenus plus importants en raison de la surpopulation et du mode de vie extravagant de l'humanité.","Il est suffisamment évident que le monde a beaucoup changé en raison des avancées scientifiques et technologiques de l'humanité, et que les problèmes sont devenus plus importants à cause de la surpopulation et du mode de vie extravagant de l'homme.",0.9634963274002075,0.951055645942688,0.95723557472229,0.9711814522743225,0.9515369534492493,0.9612588882446289
568,"Après son adoption par le Congrès le 4 juillet, un projet manuscrit signé par le président du Congrès John Hancock et le secrétaire Charles Thomson a ensuite été envoyé à quelques pâtés de maisons de l'imprimerie de John Dunlap.","Après son adoption par le Congrès le 4 juillet, un projet manuscrit signé par le président du Congrès John Hancock et le secrétaire Charles Thomson a ensuite été envoyé à quelques rues de là, à l'imprimerie de John Dunlap.","Après son adoption par le Congrès le 4 juillet, un brouillon manuscrit signé par le président du Congrès John Hancock et le secrétaire Charles Thomson a ensuite été envoyé à quelques pâtés de maisons du bureau de presse de John Dunlap.",0.9505829811096191,0.9612870812416077,0.9559050798416138,0.9580798149108887,0.9520266056060791,0.955043613910675
569,"Pendant la nuit, entre 150 et 200 exemplaires ont été fabriqués, maintenant connus sous le nom de ""Dunlap broadsides"".","Pendant la nuit, entre 150 et 200 exemplaires ont été faits, aujourd’hui connus sous le nom de « Dunlap Broadsides ».","Au cours de la nuit, entre 150 et 200 exemplaires ont été réalisés, maintenant connus sous le nom de ""broadsides Dunlap"".",0.9542282819747925,0.9530156850814819,0.9536215662956238,0.9523683190345764,0.95826256275177,0.955306351184845
570,La première lecture publique du document a été faite par John Nixon dans la cour de l'Indépendance Hall le 8 juillet.,La première lecture publique du document a été faite par John Nixon dans la cour de l'Independence Hall le 8 juillet.,La première lecture publique du document a été faite par John Nixon dans la cour de l'Independence Hall le 8 juillet.,0.951255202293396,0.9833179712295532,0.9670209288597107,0.951255202293396,0.9833179712295532,0.9670209288597107
