id,translated_spainish,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
644,"Lamentablemente, a medida que han surgido nuevos métodos de escritura, el lápiz ha sido relegado a un estatus y usos menores.","Desafortunadamente, a raíz de la implementación de nuevos métodos de escritura, el lápiz se utiliza menos y ha perdido su estatus.","Tristemente, a medida que han surgido nuevos métodos de escritura, el lápiz ha sido relegado a un estatus y usos menores.",0.8519253730773926,0.8551219701766968,0.8535206913948059,0.9672014117240906,0.9727518558502197,0.9699686765670776
645,"La gente ahora escribe mensajes en las pantallas de la computadora, nunca tener que acercarse a un afilador.","Hoy en día, las personas escriben mensajes en las pantallas de sus computadoras. No tienen la necesidad de, siquiera, aproximarse a un sacapuntas.","Las personas ahora escriben mensajes en pantallas de computadora, sin necesidad de acercarse a un sacapuntas.",0.8585971593856812,0.8002339601516724,0.8283888697624207,0.881466269493103,0.8782221078872681,0.8798412084579468
646,Uno sólo puede preguntarse en qué se convertirá el teclado cuando algo más nuevo aparezca.,Solo queda preguntarse qué será del teclado cuando surja algo más nuevo.,Uno solo puede preguntarse en qué se convertirá el teclado cuando aparezca algo más nuevo.,0.8542236089706421,0.8870319724082947,0.8703187108039856,0.9807324409484863,0.9807323813438416,0.9807323813438416
647,La bomba de fisión funciona sobre el principio de que se necesita energía para armar un núcleo con muchos protones y neutrones.,La bomba atómica opera en base al principio de que se requiere energía para conformar un núcleo con gran cantidad de protones y neutrones.,La bomba de fisión funciona con el principio de que se necesita energía para juntar un núcleo con muchos protones y neutrones.,0.9191446304321289,0.9143073558807373,0.9167195558547974,0.9837033748626709,0.9837033748626709,0.9837033748626709
648,Algo así como rodar un carro pesado por una colina. Dividir el núcleo de nuevo y luego libera algo de esa energía.,"Es similar a lo que sucede al rodar un carro pesado en ascenso por una colina. Al dividir el núcleo una vez más, libera parte de esa energía.",Es como empujar un carro pesado cuesta arriba. Dividir el núcleo nuevamente libera parte de esa energía.,0.8359460234642029,0.7948404550552368,0.8148752450942993,0.8402602672576904,0.8589730262756348,0.8495136499404907
649,Algunos átomos tienen núcleos inestables lo que significa que tienden a romperse con poco o ningún nudismo.,"Los núcleos de algunos átomos son inestables, es decir que tienden a descomponerse con un mínimo o casi ningún empujón.","Algunos átomos tienen núcleos inestables, lo que significa que tienden a descomponerse con poco o ningún empujón.",0.8627424836158752,0.844153881072998,0.8533470034599304,0.9406158924102783,0.9244071245193481,0.9324410557746887
650,La superficie de la Luna está hecha de rocas y polvo. La capa exterior de la Luna se llama la corteza.,La superficie de la luna se compone de rocas y polvo y su capa exterior se denomina corteza.,La superficie de la Luna está compuesta de rocas y polvo. La capa externa de la Luna se llama la corteza.,0.9294308423995972,0.9331091046333313,0.9312663078308105,0.9860430955886841,0.9860430955886841,0.9860430955886841
651,La corteza es de unos 70 km de espesor en el lado cercano y 100 km de espesor en el lado lejano.,La corteza tiene un espesor de unos 70 km en el lado cercano y de 100 km en el lejano.,La corteza tiene un grosor de aproximadamente 70 km en el lado cercano y 100 km en el lado lejano.,0.9104658961296082,0.9255152344703674,0.9179288744926453,0.9054923057556152,0.9408042430877686,0.9228105545043945
652,Es más delgada bajo la maria y más gruesa bajo las tierras altas.,Es más delgada bajo los mares lunares y más gruesa bajo las tierras altas.,Es más delgada bajo las marías y más gruesa bajo las tierras altas.,0.9464355707168579,0.9248809814453125,0.9355341792106628,0.9639197587966919,0.9649037718772888,0.9644115567207336
653,Puede haber más maria en el lado cercano porque la corteza es más delgada. Era más fácil para la lava para subir a la superficie.,"Es posible que haya más mares en el lado cercano debido a que su corteza es más delgada, lo que facilitó a la lava ascender a la superficie.",Puede haber más maria en el lado cercano porque la corteza es más delgada. Fue más fácil para la lava ascender a la superficie.,0.8643914461135864,0.8283910751342773,0.8460084199905396,0.9763688445091248,0.9723644256591797,0.9743624925613403
654,Las teorías de contenido están centradas en encontrar lo que hace que la gente las atraiga o las atraiga.,Las teorías de contenido se centran en buscar qué es lo que atrae o gusta a la gente.,Las teorías de contenido se centran en encontrar qué hace que las personas actúen o les atraiga.,0.8470636606216431,0.8771112561225891,0.8618256449699402,0.8876736164093018,0.896818995475769,0.8922228813171387
655,Estas teorías sugieren que las personas tienen ciertas necesidades y/o deseos que han sido interiorizados a medida que maduran hasta la edad adulta.,Estas doctrinas sostienen que las personas tienen ciertas necesidades o deseos que han sido internalizados a medida que crecieron hasta alcanzar la madurez.,Estas teorías sugieren que las personas tienen ciertas necesidades y/o deseos que se han internalizado a medida que maduran hasta la adultez.,0.9188355207443237,0.9245041012763977,0.9216610789299011,0.9716131687164307,0.9710664749145508,0.971339762210846
656,Estas teorías miran lo que se trata de ciertas personas que las hacen querer las cosas que hacen y lo que las cosas en su entorno les harán hacer o no hacer ciertas cosas.,Estas teorías analizan qué es lo que provoca que ciertas personas quieran las cosas que hacen y qué factores de su entorno los obligan a hacer o no determinadas cosas.,Estas teorías examinan qué es lo que hay en ciertas personas que les hace desear las cosas que desean y qué factores en su entorno les harán hacer o no hacer ciertas cosas.,0.8638929128646851,0.8557003736495972,0.8597771525382996,0.9026559591293335,0.8930098414421082,0.8978070020675659
657,Dos teorías de contenido populares son la Jerarquía de las Necesidades de Maslow y la Teoría de Dos Factores de Hertzberg.,"Dos teorías de muy conocidas son la de la jerarquía de necesidades, de Maslow, y la de los dos factores, de Hertzberg.",Dos teorías de contenido populares son la Teoría de la Jerarquía de Necesidades de Maslow y la Teoría de los Dos Factores de Hertzberg.,0.8396501541137695,0.8482600450515747,0.84393310546875,0.9726624488830566,0.9650787115097046,0.9688557386398315
658,"En términos generales, dos comportamientos pueden emerger a medida que los gerentes comienzan a liderar a sus antiguos compañeros. Un extremo del espectro está tratando de permanecer “uno de los chicos” (o chicas).","En general, pueden darse dos tipos de comportamiento cuando los gerentes comienzan a liderar a sus antiguos compañeros. De un lado del espectro, está el intento de continuar siendo «uno de los muchachos» (o muchachas).","En términos generales, pueden surgir dos comportamientos a medida que los gerentes comienzan a liderar a sus antiguos compañeros. Un extremo del espectro es intentar seguir siendo ""uno de los chicos"" (o chicas).",0.8706825971603394,0.8711996674537659,0.8709409832954407,0.91902095079422,0.9297913312911987,0.9243747591972351
659,"Este tipo de gerente tiene dificultades para tomar decisiones impopulares, realizar acciones disciplinarias, evaluaciones de desempeño, asignar responsabilidades y responsabilizar a la gente.","A los gerentes de esta categoría le cuesta tomar decisiones de las que caen mal a los empleados, imponer medidas disciplinarias, realizar evaluaciones de desempeño, asignar responsabilidades y exigir rendición de cuentas al personal.","Este tipo de gerente tiene dificultades para tomar decisiones impopulares, llevar a cabo acciones disciplinarias, realizar evaluaciones de desempeño, asignar responsabilidades y hacer que las personas rindan cuentas.",0.847252368927002,0.8146594762802124,0.8306362628936768,0.9482372999191284,0.9349455833435059,0.9415445327758789
660,"En el otro extremo del espectro, uno se transforma en un individuo irreconocible que siente que debe cambiar todo lo que el equipo ha estado haciendo y hacerlo suyo.","En el otro extremo del espectro, se muta en una persona irreconocible que cree necesario modificar todo lo que hasta ahora ha venido haciendo el grupo y hacerlo a su manera.","En el otro extremo del espectro, uno se transforma en un individuo irreconocible que siente que debe cambiar todo lo que el equipo ha estado haciendo y hacerlo a su manera.",0.902029275894165,0.887876033782959,0.8948966860771179,0.9895199537277222,0.9739187359809875,0.9816573262214661
661,"Después de todo, el líder es en última instancia responsable del éxito y el fracaso del equipo.","A fin de cuentas, el responsable último del éxito y del fracaso del equipo es el líder.","Después de todo, el líder es en última instancia responsable del éxito y el fracaso del equipo.",0.8460325002670288,0.8594528436660767,0.8526898622512817,0.9999999403953552,0.9999999403953552,0.9999999403953552
662,Este comportamiento a menudo resulta en divisiones entre los líderes y el resto del equipo.,Esta forma de comportarse muchas veces termina distanciando a los líderes de los demás integrantes del equipo.,Este comportamiento a menudo resulta en divisiones entre los líderes y el resto del equipo.,0.8404768705368042,0.831924319267273,0.836178719997406,1.0000001192092896,1.0000001192092896,1.0000001192092896
663,"Los equipos virtuales se mantienen con los mismos estándares de excelencia que los equipos convencionales, pero hay diferencias sutiles.","Los mismos estándares de excelencia que manejan los equipos convencionales aplican para los virtuales, aunque existen pequeñas diferencias.","Los equipos virtuales se rigen por los mismos estándares de excelencia que los equipos convencionales, pero hay diferencias sutiles.",0.8569307923316956,0.8498114943504333,0.8533563017845154,0.9798492789268494,0.9798492789268494,0.9798492789268494
664,Los miembros del equipo virtual a menudo funcionan como el punto de contacto para su grupo físico inmediato.,"Con frecuencia, los integrantes de un equipo virtual operan como punto de contacto para su grupo físico más cercano.",Los miembros del equipo virtual a menudo funcionan como el punto de contacto para su grupo físico inmediato.,0.9185711145401001,0.9136430025100708,0.9161004424095154,1.0,1.0,1.0
